,DesignId,PRL,PRW,Stretch,FRJ,FRP,FRL,MC type
7462,D01397,42.0,190.0,0.85,1230,385.0,210.0,JB
7463,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7464,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7465,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7466,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7467,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7468,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7469,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7470,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7471,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7472,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7473,D01397,42.0,190.0,0.85,1230,385.0,210.0,JB
7474,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7475,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7476,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7477,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7478,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7479,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7480,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7481,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7482,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7483,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7484,D01397,42.0,200.0,0.85,1230,385.0,210.0,JB
7485,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7486,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7487,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7488,D01397,42.0,190.0,0.8,1180,390.0,210.0,JQ
7489,D01397,40.0,190.0,0.8,1160,390.0,200.0,JQ
7490,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7491,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7492,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7493,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7494,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7495,D01397,42.0,190.0,0.85,1230,385.0,210.0,JB
7496,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7497,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7498,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7499,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7500,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7501,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7502,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7503,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7504,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7505,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7506,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7507,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7508,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7509,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7510,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7511,D01397,42.0,192.0,0.85,1150,385.0,195.0,JQ
7512,D01397,42.0,190.0,0.85,1155,385.0,195.0,JQ
7513,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7514,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7515,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7516,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7517,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7518,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7519,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7520,D01397,42.0,190.0,0.8,1150,385.0,195.0,JQ
7521,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7522,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7523,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7524,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7525,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7526,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7527,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7528,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7529,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7530,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7531,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7532,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7533,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7534,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7535,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7536,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7537,D01397,42.0,190.0,0.85,1140,385.0,195.0,JQ
7538,D01397,42.0,190.0,0.85,1140,385.0,195.0,JQ
7539,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7540,D01397,42.0,190.0,0.85,1140,385.0,195.0,JQ
7541,D01397,42.0,190.0,0.85,1140,385.0,195.0,JQ
7542,D01397,42.0,190.0,0.85,1140,385.0,195.0,JQ
7543,D01397,42.0,190.0,0.85,1140,385.0,195.0,JQ
7544,D01397,42.0,190.0,0.85,1140,385.0,195.0,JQ
7545,D01397,42.0,190.0,0.85,1140,385.0,195.0,JQ
7546,D01397,42.0,190.0,0.85,1140,385.0,195.0,JQ
7547,D01397,60.0,230.0,0.6,1140,385.0,195.0,JQ
7548,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7549,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7550,D01397,40.0,190.0,0.8,1190,385.0,195.0,JB
7551,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7552,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7553,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7554,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7555,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7556,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7557,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7558,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7559,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7560,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7561,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7562,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7563,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7564,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7565,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7566,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7567,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7568,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7569,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7570,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7571,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7572,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7573,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7574,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7575,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7576,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7577,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7578,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7579,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7580,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7581,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7582,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7583,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7584,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7585,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7586,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7587,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7588,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7589,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7590,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7591,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7592,D01397,42.0,190.0,0.75,1130,370.0,195.0,JQ
7593,D01397,42.0,190.0,0.8,1110,360.0,200.0,JQ
7594,D01397,42.0,190.0,0.85,1135,370.0,200.0,JQ
7595,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7596,D01397,42.0,190.0,0.9,1170,390.0,185.0,JQ
7597,D01397,42.0,190.0,0.9,1170,390.0,185.0,JQ
7598,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7599,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7600,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7601,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7602,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7603,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7604,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7605,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7606,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7607,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7608,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7609,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7610,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7611,D01397,48.0,230.0,0.85,1150,356.7,195.0,JQ
7612,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7613,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7614,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7615,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7616,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7617,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7618,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7619,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7620,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7621,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7622,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7623,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7624,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7625,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7626,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7627,D01397,50.0,225.0,0.6,1150,356.7,195.0,JQ
7628,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7629,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7630,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7631,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7632,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7633,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7634,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7635,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7636,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7637,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7638,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7639,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7640,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7641,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7642,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7643,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7644,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7645,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7646,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7647,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7648,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7649,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7650,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7651,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7652,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7653,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7654,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7655,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7656,D01397,42.0,190.0,0.8,1230,385.0,210.0,MJ
7657,D01397,42.0,190.0,0.8,1240,380.0,205.0,MJ
7658,D01397,42.0,190.0,0.6,1240,380.0,205.0,MJ
7659,D01397,42.0,190.0,0.8,1240,380.0,205.0,MJ
7660,D01397,42.0,190.0,0.85,1240,380.0,205.0,MJ
7661,D01397,40.0,190.0,0.85,1200,385.0,195.0,JB
7662,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7663,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7664,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7665,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7666,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7667,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7668,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7669,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7670,D01397,42.0,190.0,0.85,1150,356.7,195.0,JQ
7671,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7672,D01397,40.0,190.0,0.85,1215,385.0,200.0,JB
7673,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7674,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7675,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7676,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7677,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7678,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7679,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7680,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7681,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7682,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7683,D01397,40.0,190.0,0.85,1230,400.0,200.0,JB
7684,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7685,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7686,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7687,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7688,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7689,D01397,42.0,190.0,0.85,1150,385.0,190.0,JQ
7690,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7691,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7692,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7693,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7694,D01397,40.0,190.0,0.8,1230,400.0,205.0,JB
7695,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7696,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7697,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7698,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7699,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7700,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7701,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7702,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7703,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7704,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7705,D01397,40.0,190.0,0.8,1230,400.0,205.0,JB
7706,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7707,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7708,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7709,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7710,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7711,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7712,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7713,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7714,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7715,D01397,45.0,190.0,0.85,1150,385.0,195.0,JQ
7716,D01397,40.0,190.0,0.8,1230,400.0,210.0,JB
7717,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7718,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7719,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7720,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7721,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7722,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7723,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7724,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7725,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7726,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7727,D01397,42.0,190.0,0.8,1230,400.0,210.0,JB
7728,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7729,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7730,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7731,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7732,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7733,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7734,D01397,42.0,190.0,0.7,1150,385.0,191.4,JQ
7735,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7736,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7737,D01397,42.0,190.0,0.85,1150,385.0,195.0,JQ
7738,D01398,42.0,170.0,0.85,1180,380.0,185.0,JQ
7739,D01398,42.0,170.0,0.85,1180,356.7,185.0,JQ
7740,D01398,42.0,170.0,0.85,1180,356.7,185.0,JQ
7741,D01398,42.0,170.0,0.85,1180,356.7,185.0,JQ
7742,D01398,42.0,170.0,0.85,1180,356.7,185.0,JQ
7743,D01398,42.0,170.0,0.85,1180,356.7,185.0,JQ
7744,D01398,42.0,170.0,0.85,1180,356.7,185.0,JQ
7745,D01398,42.0,170.0,0.85,1180,356.7,185.0,JQ
7746,D01398,42.0,170.0,0.85,1180,356.7,185.0,JQ
7747,D01398,42.0,170.0,0.85,1180,356.7,185.0,JQ
7748,D01398,42.0,170.0,0.85,1180,356.7,185.0,JQ
7749,D01398,42.0,170.0,0.85,1180,380.0,185.0,JQ
7750,D01398,42.0,170.0,0.85,1180,380.0,185.0,JQ
7751,D01398,42.0,170.0,0.85,1180,380.0,185.0,JQ
7752,D01398,42.0,170.0,0.85,1180,380.0,185.0,JQ
7753,D01398,42.0,170.0,0.85,1180,380.0,185.0,JQ
7754,D01398,42.0,170.0,0.85,1180,380.0,185.0,JQ
7755,D01398,42.0,170.0,0.85,1180,380.0,185.0,JQ
7756,D01398,42.0,170.0,0.85,1180,385.0,185.0,JQ
7757,D01398,42.0,170.0,0.85,1180,385.0,185.0,JQ
7758,D01398,42.0,170.0,0.85,1180,385.0,185.0,JQ
7759,D01398,42.0,170.0,0.85,1180,385.0,185.0,JQ
7760,D01398,42.0,170.0,0.85,1180,380.0,185.0,JQ
7761,D01398,42.0,170.0,0.85,1180,385.0,185.0,JQ
7762,D01398,42.0,170.0,0.85,1180,385.0,185.0,JQ
7763,D01398,42.0,170.0,0.85,1180,385.0,185.0,JQ
7764,D01398,45.0,165.0,0.85,1185,385.0,195.0,JQ
7765,D01398,44.0,170.0,0.85,1180,380.0,190.0,JQ
7766,D01398,42.0,170.0,0.85,1180,380.0,185.0,JQ
7767,D01398,42.0,170.0,0.85,1180,380.0,185.0,JQ
7768,D01398,42.0,170.0,0.85,1180,380.0,185.0,JQ
7769,D01398,42.0,170.0,0.85,1180,380.0,185.0,JQ
7770,D01398,42.0,170.0,0.85,1180,380.0,185.0,JQ
7771,D01398,42.0,170.0,0.85,1180,380.0,185.0,JQ
7772,D01398,42.0,170.0,0.85,1180,380.0,185.0,JQ
7773,D01398,42.0,170.0,0.85,1180,380.0,185.0,JQ
7774,D01398,42.0,170.0,0.85,1180,380.0,185.0,JQ
7775,D01398,42.0,170.0,0.85,1180,380.0,185.0,JQ
7776,D01398,42.0,170.0,0.85,1180,380.0,185.0,JQ
7777,D01398,42.0,170.0,0.85,1180,380.0,185.0,JQ
7778,D01398,42.0,170.0,0.85,1180,356.7,185.0,JQ
7779,D01398,42.0,170.0,0.85,1180,356.7,185.0,JQ
7780,D01398,42.0,170.0,0.85,1180,356.7,185.0,JQ
7781,D01398,42.0,170.0,0.6,1180,356.7,185.0,JQ
7782,D01398,42.0,170.0,0.85,1180,380.0,185.0,JQ
7783,D01398,42.0,170.0,0.85,1180,356.7,185.0,JQ
7784,D01398,42.0,170.0,0.85,1180,356.7,185.0,JQ
7785,D01398,42.0,120.0,0.85,1180,356.7,185.0,JQ
7786,D01398,42.0,170.0,0.85,1180,356.7,185.0,JQ
7787,D01398,40.0,170.0,0.85,1190,370.0,185.0,MJ
7788,D01398,42.0,170.0,0.85,1190,370.0,190.0,MJ
7789,D01398,40.0,165.0,0.85,1200,380.0,190.0,MJ
7790,D01398,40.0,170.0,0.85,1215,385.0,190.0,MJ
7791,D01398,40.0,170.0,0.85,1215,385.0,200.0,MJ
7792,D01398,40.0,170.0,0.85,1225,385.0,200.0,MJ
7793,D01398,42.0,170.0,0.85,1180,380.0,185.0,JQ
7794,D01398,40.0,170.0,0.85,1225,385.0,200.0,MJ
7795,D01398,40.0,170.0,0.85,1225,385.0,200.0,MJ
7796,D01398,40.0,170.0,0.85,1225,385.0,200.0,MJ
7797,D01398,42.0,170.0,0.85,1225,385.0,200.0,MJ
7798,D01398,42.0,170.0,0.85,1225,385.0,200.0,MJ
7799,D01398,42.0,170.0,0.85,1180,380.0,185.0,JQ
7800,D01398,42.0,170.0,0.85,1180,380.0,185.0,JQ
7801,D01398,48.0,195.0,0.6,1180,356.7,185.0,JQ
7802,D01399,58.0,155.0,0.85,1220,400.0,215.0,JB
7803,D01399,95.0,180.0,0.6,1115,410.0,205.0,JL
7804,D01399,970.0,180.0,0.6,1110,410.0,210.0,JL
7805,D01399,101.0,180.0,0.6,1100,410.0,215.0,JL
7806,D01399,78.0,15.0,0.8,1130,410.0,195.0,JL
7807,D01399,80.0,150.0,0.85,1150,410.0,190.0,JL
7808,D01399,80.0,150.0,0.8,1150,410.0,205.0,JL
7809,D01399,85.0,150.0,0.85,1165,385.0,200.0,JL
7810,D01399,87.0,150.0,0.85,1185,380.0,200.0,JL
7811,D01399,91.0,155.0,0.8,1205,380.0,195.0,JL
7812,D01399,80.0,145.0,0.9,1175,390.0,200.0,JL
7813,D01399,58.0,155.0,0.85,1225,400.0,215.0,JB
7814,D01399,75.0,145.0,0.8,1195,390.0,200.0,JL
7815,D01399,80.0,150.0,0.8,1210,390.0,200.0,JL
7816,D01399,80.0,150.0,0.85,1220,390.0,195.0,JL
7817,D01399,80.0,155.0,0.7,1210,390.0,190.0,JL
7818,D01399,75.0,150.0,0.75,1210,390.0,195.0,JL
7819,D01399,75.0,150.0,0.8,1210,380.0,195.0,JL
7820,D01399,85.0,150.0,0.85,1210,365.0,210.0,JL
7821,D01399,83.0,150.0,0.8,1210,375.0,210.0,JL
7822,D01399,87.0,150.0,0.85,1290,360.0,235.0,JL
7823,D01399,87.0,150.0,0.85,1290,360.0,235.0,JL
7824,D01399,90.0,155.0,0.85,1220,385.0,215.0,JB
7825,D01399,87.0,150.0,0.85,1290,360.0,235.0,JL
7826,D01399,102.0,180.0,0.45,1290,360.0,235.0,JL
7827,D01399,107.0,180.0,0.45,1330,370.0,235.0,JL
7828,D01399,107.0,185.0,0.45,1315,370.0,235.0,JL
7829,D01399,102.0,180.0,0.45,1300,400.0,235.0,JL
7830,D01399,102.0,180.0,0.45,1290,360.0,235.0,JL
7831,D01399,102.0,180.0,0.45,1310,370.0,235.0,JL
7832,D01399,102.0,180.0,1.55,1300,370.0,235.0,JL
7833,D01399,102.0,180.0,0.45,1300,370.0,235.0,JL
7834,D01399,102.0,180.0,0.45,1300,370.0,235.0,JL
7835,D01399,83.0,150.0,0.8,1220,370.0,215.0,JB
7836,D01399,103.0,182.0,0.45,1300,370.0,235.0,JL
7837,D01399,103.0,180.0,0.45,1300,370.0,235.0,JL
7838,D01399,103.0,180.0,0.45,1300,370.0,235.0,JL
7839,D01399,102.0,180.0,0.85,1300,370.0,235.0,JL
7840,D01399,102.0,180.0,0.85,1300,370.0,235.0,JL
7841,D01399,102.0,180.0,0.85,1300,370.0,235.0,JL
7842,D01399,102.0,180.0,0.85,1300,370.0,235.0,JL
7843,D01399,102.0,180.0,0.85,1300,370.0,235.0,JL
7844,D01399,102.0,180.0,0.85,1300,370.0,235.0,JL
7845,D01399,102.0,180.0,0.85,1300,370.0,235.0,JL
7846,D01399,85.0,150.0,0.8,1220,355.0,215.0,JB
7847,D01399,102.0,180.0,0.85,1300,370.0,235.0,JL
7848,D01399,102.0,180.0,0.85,1300,370.0,235.0,JL
7849,D01399,102.0,180.0,0.85,1300,370.0,235.0,JL
7850,D01399,108.0,185.0,0.85,1300,370.0,245.0,JL
7851,D01399,108.0,185.0,0.85,1300,370.0,245.0,JL
7852,D01399,87.0,150.0,0.85,1300,370.0,235.0,JL
7853,D01399,87.0,150.0,0.85,1300,370.0,235.0,JL
7854,D01399,87.0,150.0,0.85,1300,370.0,240.0,JL
7855,D01399,87.0,150.0,0.85,1300,370.0,235.0,JL
7856,D01399,87.0,150.0,0.85,1300,370.0,235.0,JL
7857,D01399,90.0,155.0,0.8,1200,410.0,225.0,JB
7858,D01399,87.0,150.0,0.85,1300,370.0,235.0,JL
7859,D01399,87.0,150.0,0.85,1300,370.0,235.0,JL
7860,D01399,87.0,150.0,0.85,1300,370.0,235.0,JL
7861,D01399,87.0,150.0,0.58,1300,370.0,235.0,JL
7862,D01399,101.0,150.0,0.85,1300,370.0,235.0,JL
7863,D01399,87.0,150.0,0.85,1300,370.0,335.0,JL
7864,D01399,87.0,150.0,0.85,1300,370.0,235.0,JL
7865,D01399,87.0,150.0,0.85,1300,370.0,235.0,JL
7866,D01399,87.0,150.0,0.85,1300,370.0,235.0,JL
7867,D01399,87.0,150.0,0.85,1300,370.0,235.0,JL
7868,D01399,85.0,150.0,0.85,1225,410.0,215.0,JB
7869,D01399,87.0,150.0,0.85,1300,370.0,235.0,JL
7870,D01399,87.0,150.0,0.85,1300,370.0,235.0,JL
7871,D01399,87.0,150.0,0.85,1300,370.0,235.0,JL
7872,D01399,87.0,150.0,0.85,1300,370.0,235.0,JL
7873,D01399,90.0,150.0,0.85,1300,370.0,235.0,JL
7874,D01399,87.0,150.0,0.85,1300,370.0,230.0,JL
